id,name,longitude,latitude
70,서울특별시 도봉구 방학동,127.026875382235,37.665897548954
71,서울특별시 도봉구 쌍문동,127.029190894368,37.6513191127048
72,서울특별시 도봉구 창동,127.045432300312,37.6522582058481
73,서울특별시 동대문구 답십리동,127.056655839753,37.5690668295007
74,서울특별시 동대문구 신설동,127.025538570996,37.5749629616682
75,서울특별시 동대문구 용두동,127.033598820976,37.5754186480422
76,서울특별시 동대문구 이문동,127.066373060068,37.6004055110663
77,서울특별시 동대문구 장안동,127.071439570463,37.5696967138507
78,서울특별시 동대문구 전농동,127.053978285554,37.5793286114287
79,서울특별시 동대문구 제기동,127.037818414722,37.5831154639893
80,서울특별시 동대문구 청량리동,127.047289719403,37.5862511095438
81,서울특별시 동대문구 회기동,127.05537245757,37.5907885967282
82,서울특별시 동대문구 휘경동,127.065730507228,37.5908553624268
83,서울특별시 동작구 노량진동,126.940393261193,37.510705811037
84,서울특별시 동작구 대방동,126.926343500008,37.508164261
85,서울특별시 동작구 동작동,126.973876571542,37.4992139256223
86,서울특별시 동작구 본동,126.954204316851,37.513029355907
87,서울특별시 동작구 사당동,126.9731356614,37.483932674151
88,서울특별시 동작구 상도1동,126.94974984805,37.50324263284
89,서울특별시 동작구 상도동,126.939014238644,37.4985163075707
90,서울특별시 동작구 신대방동,126.914941920386,37.4930124961568
91,서울특별시 동작구 흑석동,126.966590753167,37.505775015354
92,서울특별시 마포구 공덕동,126.960034513244,37.550174347382
93,서울특별시 마포구 구수동,126.932539327611,37.5457361347135
94,서울특별시 마포구 노고산동,126.937909479778,37.5543526246389
95,서울특별시 마포구 당인동,126.919627791269,37.5437530625519
96,서울특별시 마포구 대흥동,126.943417480887,37.5499477102299
97,서울특별시 마포구 도화동,126.949873511116,37.541549712387
98,서울특별시 마포구 동교동,126.922261659865,37.557208530833
99,서울특별시 마포구 마포동,126.943825451904,37.5371140702001
100,서울특별시 마포구 망원동,126.901347294861,37.5567856576915
101,서울특별시 마포구 상수동,126.924776753718,37.5456269289384
102,서울특별시 마포구 상암동,126.894689433213,37.5783209050878
103,서울특별시 마포구 서교동,126.91459072348,37.5551093133848
104,서울특별시 마포구 성산동,126.909284812172,37.5628827605388
105,서울특별시 마포구 신공덕동,126.95556152591,37.5437143887632
106,서울특별시 마포구 신수동,126.935226865858,37.5470206619263
107,서울특별시 마포구 신정동,126.930332866478,37.5431615999641
108,서울특별시 마포구 아현동,126.955903701632,37.5544832516732
109,서울특별시 마포구 연남동,126.922023205508,37.5644776141887
110,서울특별시 마포구 염리동,126.94565571696,37.5470619620455
111,서울특별시 마포구 용강동,126.942776042667,37.5422744939978
112,서울특별시 마포구 중동,126.9055839139,37.5716627632573
113,서울특별시 마포구 창전동,126.92977041133,37.5492736432042
114,서울특별시 마포구 토정동,126.939782456982,37.5388960581726
115,서울특별시 마포구 하중동,126.927779696718,37.5435745257491
116,서울특별시 마포구 합정동,126.911756414276,37.5516618139959
117,서울특별시 마포구 현석동,126.934289634391,37.5421619566647
118,서울특별시 서대문구 남가좌동,126.919548350676,37.5755473825403
119,서울특별시 서대문구 냉천동,126.961963463309,37.5667821636121
120,서울특별시 서대문구 대신동,126.944330406191,37.5640649698096
121,서울특별시 서대문구 대현동,126.947212193537,37.5607686463542
122,서울특별시 서대문구 미근동,126.967253249905,37.5632950923108
123,서울특별시 서대문구 봉원동,126.946963866133,37.5725932042941
124,서울특별시 서대문구 북가좌동,126.91039845202,37.5780815956199
125,서울특별시 서대문구 북아현동,126.956905737336,37.5595724546077
126,서울특별시 서대문구 신촌동,126.93927687604,37.5651616940519
127,서울특별시 서대문구 연희동,126.935230751932,37.573910010416
128,서울특별시 서대문구 영천동,126.956682170377,37.5703879302213
129,서울특별시 서대문구 옥천동,126.95890126611,37.5695598078732
130,서울특별시 서대문구 창천동,126.934193637741,37.5586862112856
131,서울특별시 서대문구 천연동,126.958422464555,37.5675017663096
132,서울특별시 서대문구 충정로2가,126.964119536636,37.564851103114
133,서울특별시 서대문구 충정로3가,126.961983963838,37.5620789699491
134,서울특별시 서대문구 합동,126.966031651429,37.5615287939471
135,서울특별시 서대문구 현저동,126.95407204926,37.5737854968818
136,서울특별시 서대문구 홍은동,126.933218715152,37.5908908122789
137,서울특별시 서대문구 홍제동,126.948725215733,37.5858458009441
138,서울특별시 서초구 내곡동,127.076916934729,37.4582463131039
139,서울특별시 서초구 반포동,127.013359062646,37.5051446767402
140,서울특별시 서초구 방배동,126.994486969319,37.483413014657
141,서울특별시 서초구 서초동,127.01953478052,37.4900861966504
142,서울특별시 서초구 신원동,127.062170998757,37.4440189779747
143,서울특별시 서초구 양재동,127.037463917199,37.4720040276214
144,서울특별시 서초구 염곡동,127.053907608672,37.4622991870892
145,서울특별시 서초구 우면동,127.01605116304,37.4646530229736
146,서울특별시 서초구 원지동,127.048637026567,37.4433117184792
147,서울특별시 서초구 잠원동,127.014102820234,37.5149186880221
148,서울특별시 성동구 금호동1가,127.02279294328,37.554885724907
149,서울특별시 성동구 금호동2가,127.020406751011,37.5529940659196
150,서울특별시 성동구 금호동3가,127.020166005976,37.5499307132641
151,서울특별시 성동구 금호동4가,127.026161935006,37.5447325755774
152,서울특별시 성동구 도선동,127.033530216268,37.5637958263855
153,서울특별시 성동구 마장동,127.045325760782,37.5663795479871
154,서울특별시 성동구 사근동,127.045327331714,37.5614997515695
155,서울특별시 성동구 상왕십리동,127.024784739728,37.5684327095864
156,서울특별시 성동구 성수동1가,127.043351028535,37.5417253860377
157,서울특별시 성동구 성수동2가,127.057019282187,37.5409627375216
158,서울특별시 성동구 송정동,127.069569072089,37.5545322586261
159,서울특별시 성동구 옥수동,127.018104401506,37.5416562715266
160,서울특별시 성동구 용답동,127.055579052769,37.5640758244217
161,서울특별시 성동구 응봉동,127.033416807797,37.5531604882762
162,서울특별시 성동구 하왕십리동,127.028703243306,37.5619122139371
163,서울특별시 성동구 행당동,127.037031736958,37.5583059078881
164,서울특별시 성동구 홍익동,127.032213833438,37.5663550219261
165,서울특별시 성북구 길음동,127.023343590916,37.6076658267475
166,서울특별시 성북구 돈암동,127.00991034218,37.5962791991149
167,서울특별시 성북구 동선동1가,127.018211777612,37.5923102427412
168,서울특별시 성북구 동선동2가,127.020040985677,37.5901655850025
169,서울특별시 성북구 동선동3가,127.020599250097,37.5944938544003
170,서울특별시 성북구 동선동4가,127.018633716126,37.5952221822842
171,서울특별시 성북구 동선동5가,127.016844785039,37.5959288284837
172,서울특별시 성북구 동소문동1가,127.007210212424,37.5900265113417
173,서울특별시 성북구 동소문동2가,127.008238156364,37.5887073911224
174,서울특별시 성북구 동소문동3가,127.010489205319,37.5898604829039
175,서울특별시 성북구 동소문동4가,127.01063893326,37.5917597611251
176,서울특별시 성북구 동소문동5가,127.01537185184,37.5916367047087
177,서울특별시 성북구 동소문동6가,127.01399531696,37.5933415527604
178,서울특별시 성북구 동소문동7가,127.014190641129,37.5963292176218
179,서울특별시 성북구 보문동1가,127.019645993321,37.586489601596
180,서울특별시 성북구 보문동2가,127.018210178625,37.5857474136522
181,서울특별시 성북구 보문동3가,127.016352976758,37.5838880357102
182,서울특별시 성북구 보문동4가,127.021347801017,37.5828961453855
183,서울특별시 성북구 보문동5가,127.020066071097,37.5823846059338
184,서울특별시 성북구 보문동6가,127.018842854522,37.5803846015947
185,서울특별시 성북구 보문동7가,127.022551479065,37.5798181272131
186,서울특별시 성북구 삼선동1가,127.008396217359,37.5846817438786
187,서울특별시 성북구 삼선동2가,127.011439305713,37.583369642001
188,서울특별시 성북구 삼선동3가,127.013092803419,37.5865085302362
189,서울특별시 성북구 삼선동4가,127.013723013975,37.5903502910641
190,서울특별시 성북구 삼선동5가,127.015851281018,37.5885336236906
191,서울특별시 성북구 상월곡동,127.045527017386,37.6069133345459
192,서울특별시 성북구 석관동,127.0614007785,37.6129860183722
193,서울특별시 성북구 성북동,127.003274531869,37.591046609396
194,서울특별시 성북구 성북동1가,127.003614139532,37.5895149125504
195,서울특별시 성북구 안암동1가,127.02135842744,37.5883885968467
196,서울특별시 성북구 안암동2가,127.02216855408,37.5865287984821
197,서울특별시 성북구 안암동3가,127.023313410414,37.5835336768551
198,서울특별시 성북구 안암동4가,127.024648423554,37.5807006819401
199,서울특별시 성북구 안암동5가,127.029021378105,37.5883977734309
200,서울특별시 성북구 장위동,127.04956549458,37.6170568426304
201,서울특별시 성북구 정릉동,126.995482832879,37.6185808255471
202,서울특별시 성북구 종암동,127.035212918853,37.5990602270307
203,서울특별시 성북구 하월곡동,127.037812638789,37.6075035036309
204,서울특별시 송파구 가락동,127.105729381413,37.496542166563
205,서울특별시 송파구 거여동,127.143310298223,37.4969242257406
206,서울특별시 송파구 마천동,127.149903613069,37.4960258496319
207,서울특별시 송파구 문정동,127.118267660547,37.4847415034154
208,서울특별시 송파구 방이동,127.123923689605,37.5110126423951
209,서울특별시 송파구 삼전동,127.092519707191,37.5027233386059
210,서울특별시 송파구 석촌동,127.103667384036,37.5035646306704
211,서울특별시 송파구 송파동,127.109579159297,37.5060929206302
212,서울특별시 송파구 신천동,127.101366591012,37.5182926381798
213,서울특별시 송파구 오금동,127.128103942644,37.5029820350038
214,서울특별시 송파구 잠실동,127.088282780728,37.5119564733933
215,서울특별시 송파구 장지동,127.136582139995,37.4785083981104
216,서울특별시 송파구 풍납동,127.122225970875,37.5380588825242
217,서울특별시 양천구 목동,126.870989288343,37.5304364108361
218,서울특별시 양천구 신월동,126.831535864977,37.5328158189362
219,서울특별시 양천구 신정동,126.854354325392,37.5185526780281
220,서울특별시 영등포구 당산동,126.902165652703,37.5402584246454
221,서울특별시 영등포구 당산동1가,126.898547402403,37.5216623144433
222,서울특별시 영등포구 당산동2가,126.893736304951,37.5224653819519
223,서울특별시 영등포구 당산동3가,126.89671357564,37.5258485828122
224,서울특별시 영등포구 당산동4가,126.899075891843,37.5290653986881
225,서울특별시 영등포구 당산동5가,126.901203325782,37.5320981652415
226,서울특별시 영등포구 당산동6가,126.904735599528,37.5337949488347
227,서울특별시 영등포구 대림동,126.902006335554,37.4925087229048
228,서울특별시 영등포구 도림동,126.895944463887,37.5094388403259
229,서울특별시 영등포구 문래동1가,126.896981114579,37.5122797138519
230,서울특별시 영등포구 문래동2가,126.893057862261,37.5127447489725
231,서울특별시 영등포구 문래동3가,126.896816819326,37.5165971793935
232,서울특별시 영등포구 문래동4가,126.889829482109,37.5144572928257
233,서울특별시 영등포구 문래동5가,126.8844154127,37.5162865616224
234,서울특별시 영등포구 문래동6가,126.886822180022,37.5194820467021
235,서울특별시 영등포구 신길동,126.91406973946,37.5041663202169
236,서울특별시 영등포구 양평동,126.885713864668,37.5282170949853
237,서울특별시 영등포구 양평동1가,126.888223442468,37.5234622076973
238,서울특별시 영등포구 양평동2가,126.882336382875,37.5234853215282
239,서울특별시 영등포구 양평동3가,126.891015825174,37.5293681802836
240,서울특별시 영등포구 양평동4가,126.896766179375,37.5369309404221
241,서울특별시 영등포구 양평동5가,126.892639686611,37.5393563567172
242,서울특별시 영등포구 양평동6가,126.890503614635,37.5423276935983
243,서울특별시 영등포구 양화동,126.88545485776,37.5496245970544
244,서울특별시 영등포구 여의도동,126.930167091136,37.5267849150832
245,서울특별시 영등포구 영등포동,126.906168599588,37.5134118222975
246,서울특별시 영등포구 영등포동1가,126.913185328453,37.5178393128914
247,서울특별시 영등포구 영등포동2가,126.91150771146,37.5207969614044
248,서울특별시 영등포구 영등포동3가,126.90787737105,37.5182713776918
249,서울특별시 영등포구 영등포동4가,126.903552262737,37.5178895038416
250,서울특별시 영등포구 영등포동5가,126.906688412883,37.5210743651059
251,서울특별시 영등포구 영등포동6가,126.90316740849,37.5215905083397
252,서울특별시 영등포구 영등포동7가,126.907114627945,37.5240155727984
253,서울특별시 영등포구 영등포동8가,126.905253942411,37.5283028633871
254,서울특별시 용산구 갈월동,126.972162579372,37.5467756584414
255,서울특별시 용산구 남영동,126.973322683547,37.5430061454347
256,서울특별시 용산구 도원동,126.955125834612,37.5381208172629
257,서울특별시 용산구 동빙고동,126.995112936884,37.5244123976897
258,서울특별시 용산구 동자동,126.972396006945,37.5520519606978
259,서울특별시 용산구 문배동,126.969405422634,37.5371018437134
260,서울특별시 용산구 보광동,127.000176481677,37.5262793753292
261,서울특별시 용산구 산천동,126.951801048783,37.535416505796
262,서울특별시 용산구 서계동,126.966999743181,37.5529659898692
263,서울특별시 용산구 서빙고동,126.994638088433,37.5204623812777
264,서울특별시 용산구 신계동,126.966740278708,37.5358253064501
265,서울특별시 용산구 신창동,126.954946215115,37.5357673358181
266,서울특별시 용산구 용문동,126.959891817892,37.537700864015
267,서울특별시 용산구 용산동1가,126.976967186602,37.5399939693424
268,서울특별시 용산구 용산동2가,126.982945593811,37.5419195197565
269,서울특별시 용산구 용산동3가,126.976965160519,37.5318669434274
270,서울특별시 용산구 용산동4가,126.985224458926,37.5306248837306
271,서울특별시 용산구 용산동5가,126.974364951898,37.5261432450492
272,서울특별시 용산구 용산동6가,126.980329796658,37.5235531064681
273,서울특별시 용산구 원효로1가,126.967064466585,37.539613202648
274,서울특별시 용산구 원효로2가,126.963323111963,37.5362892108966
275,서울특별시 용산구 원효로3가,126.957635334291,37.53430510598
276,서울특별시 용산구 원효로4가,126.950590243026,37.5322516903751
277,서울특별시 용산구 이촌동,126.972097769518,37.5141954312251
278,서울특별시 용산구 이태원동,126.991527297365,37.5402662116136
279,서울특별시 용산구 주성동,126.999221719448,37.5215725360092
280,서울특별시 용산구 청암동,126.946678596744,37.5344808673196
281,서울특별시 용산구 청파동1가,126.967458773793,37.5487674651522
282,서울특별시 용산구 청파동2가,126.964798233694,37.5465142049804
283,서울특별시 용산구 청파동3가,126.966972344614,37.5432460079142
284,서울특별시 용산구 한강로1가,126.973054361529,37.5339780623764
285,서울특별시 용산구 한강로2가,126.968683607087,37.5315623013378
286,서울특별시 용산구 한강로3가,126.962182447512,37.5276608637794
287,서울특별시 용산구 한남동,127.000552132438,37.53462985578
288,서울특별시 용산구 효창동,126.9618988792,37.5424588083351
289,서울특별시 용산구 후암동,126.978150463736,37.5486798277288
290,서울특별시 은평구 갈현동,126.914367182376,37.6198652831794
291,서울특별시 은평구 구산동,126.910376186527,37.6117570303253
292,서울특별시 은평구 녹번동,126.929919982801,37.6022161609652
293,서울특별시 은평구 대조동,126.920825111083,37.6141899645266
294,서울특별시 은평구 불광동,126.937059476367,37.6176523268171
295,서울특별시 은평구 수색동,126.893672224269,37.5835205268469
296,서울특별시 은평구 신사동,126.908475948726,37.5949214743515
297,서울특별시 은평구 역촌동,126.915123289569,37.6043976551681
298,서울특별시 은평구 응암동,126.924109745075,37.5963272964127
299,서울특별시 은평구 증산동,126.907039772766,37.5843030609175
300,서울특별시 은평구 진관동,126.92106591289,37.6349668825062
301,서울특별시 종로구 가회동,126.984789014439,37.5801040153772
302,서울특별시 종로구 견지동,126.9830607214,37.5731913510519
303,서울특별시 종로구 경운동,126.98638391579,37.5751883855305
304,서울특별시 종로구 계동,126.986903381874,37.5824324365828
305,서울특별시 종로구 공평동,126.983147187221,37.5712668379625
306,서울특별시 종로구 관수동,126.99046001346,37.5690620186847
307,서울특별시 종로구 관철동,126.985986580353,37.5691048202297
308,서울특별시 종로구 관훈동,126.984690612471,37.5741286083153
309,서울특별시 종로구 교남동,126.964634002163,37.5683831622413
310,서울특별시 종로구 교북동,126.96127267528,37.5717842659121
311,서울특별시 종로구 구기동,126.959299756836,37.6193739703885
312,서울특별시 종로구 궁정동,126.973144784748,37.5846825915784
313,서울특별시 종로구 권농동,126.991763428362,37.5743239285347
314,서울특별시 종로구 낙원동,126.988607627918,37.5725577161916
315,서울특별시 종로구 내수동,126.971962529742,37.5733081682464
316,서울특별시 종로구 내자동,126.971717261861,37.5753047140659
317,서울특별시 종로구 누상동,126.962264659143,37.5800268845222
318,서울특별시 종로구 누하동,126.968274190814,37.5792826296465
319,서울특별시 종로구 당주동,126.974000740279,37.5715715163221
320,서울특별시 종로구 도렴동,126.974647692606,37.5731610122675
321,서울특별시 종로구 돈의동,126.990726790606,37.5719704528881
322,서울특별시 종로구 동숭동,127.004872670199,37.5813770980378
323,서울특별시 종로구 명륜1가,126.997468304522,37.589107692137
324,서울특별시 종로구 명륜2가,126.999030857136,37.584696454401
325,서울특별시 종로구 명륜3가,126.993075159072,37.5895652203261
326,서울특별시 종로구 명륜4가,127.00007245689,37.582231340528
327,서울특별시 종로구 묘동,126.991745527678,37.572406610134
328,서울특별시 종로구 무악동,126.958245677349,37.5759854736855
329,서울특별시 종로구 봉익동,126.992995267432,37.5721652242241
330,서울특별시 종로구 부암동,126.964061015983,37.5924142953538
331,서울특별시 종로구 사간동,126.980379075036,37.577252619494
332,서울특별시 종로구 사직동,126.968846056089,37.5761869658796
333,서울특별시 종로구 삼청동,126.981758302922,37.584997782564
334,서울특별시 종로구 서린동,126.980399217074,37.5695112747648
335,서울특별시 종로구 세종로,126.976778199977,37.5801928107016
336,서울특별시 종로구 소격동,126.980908275257,37.5796241227762
337,서울특별시 종로구 송월동,126.9651946575,37.5700627844638
338,서울특별시 종로구 송현동,126.981846349157,37.5767591093554
339,서울특별시 종로구 수송동,126.980610942957,37.5736775113542
340,서울특별시 종로구 숭인동,127.019597569646,37.5745280159937
341,서울특별시 종로구 신교동,126.967923271581,37.5844902776103
342,서울특별시 종로구 신문로1가,126.973901614207,37.5701731498046
343,서울특별시 종로구 신문로2가,126.969722233416,37.5706622933598
344,서울특별시 종로구 신영동,126.961818449159,37.6025046922759
345,서울특별시 종로구 안국동,126.983607690836,37.5773864591263
346,서울특별시 종로구 연건동,126.999669431165,37.5786742164882
347,서울특별시 종로구 연지동,127.000131313214,37.5737475791242
348,서울특별시 종로구 예지동,126.998302077982,37.5696210091493
349,서울특별시 종로구 옥인동,126.963385995622,37.5835230926996
350,서울특별시 종로구 와룡동,126.991214588966,37.582342736821
351,서울특별시 종로구 운니동,126.98822214942,37.5763742920418
352,서울특별시 종로구 원남동,126.997495933473,37.5755207102283
353,서울특별시 종로구 원서동,126.988266245452,37.5839318329341
354,서울특별시 종로구 이화동,127.004338052474,37.5769946840179
355,서울특별시 종로구 익선동,126.989694095817,37.5743345779564
356,서울특별시 종로구 인사동,126.986049484352,37.5717032982693
357,서울특별시 종로구 인의동,126.997668102599,37.5723311920992
358,서울특별시 종로구 장사동,126.994023346762,37.5692172240881
359,서울특별시 종로구 재동,126.985246741088,37.578302085465
360,서울특별시 종로구 적선동,126.973773044297,37.5752799608429
361,서울특별시 종로구 종로1가,126.980149990907,37.5702572573332
362,서울특별시 종로구 종로2가,126.988250180457,37.570889038138
363,서울특별시 종로구 종로3가,126.992329841579,37.5703884202892
364,서울특별시 종로구 종로4가,126.999764551274,37.5707454633722
365,서울특별시 종로구 종로5가,127.003527196401,37.5706048556462
366,서울특별시 종로구 종로6가,127.007584281884,37.5718912859017
367,서울특별시 종로구 중학동,126.979641505392,37.5752847227306
368,서울특별시 종로구 창성동,126.972462474485,37.580545072399
369,서울특별시 종로구 창신동,127.012828195947,37.5752245135613
370,서울특별시 종로구 청운동,126.969329763593,37.5891974378629
371,서울특별시 종로구 청진동,126.98015420508,37.5714393638425
372,서울특별시 종로구 체부동,126.970869610418,37.5775894297459
373,서울특별시 종로구 충신동,127.00595899872,37.57494755381
374,서울특별시 종로구 통의동,126.972852824323,37.5780584194585
375,서울특별시 종로구 통인동,126.97021199276,37.5801444847072
376,서울특별시 종로구 팔판동,126.980676503591,37.5828099987492
377,서울특별시 종로구 평동,126.966843743393,37.5678972658597
378,서울특별시 종로구 평창동,126.968357810931,37.6063916960376
379,서울특별시 종로구 필운동,126.967749538039,37.5778012532177
380,서울특별시 종로구 행촌동,126.962272567935,37.5733270930886
381,서울특별시 종로구 혜화동,127.00060686405,37.5868624440018
382,서울특별시 종로구 홍지동,126.956587544473,37.6007910021228
383,서울특별시 종로구 홍파동,126.963967103183,37.5711327985698
384,서울특별시 종로구 화동,126.982696745397,37.5806911752016
385,서울특별시 종로구 효자동,126.971931855344,37.5826496685118
386,서울특별시 종로구 효제동,127.003056381131,37.5725942661178
387,서울특별시 종로구 훈정동,126.994172362099,37.5743637157987
388,서울특별시 중구 광희동1가,127.006451724415,37.5652239855073
389,서울특별시 중구 광희동2가,127.008407470182,37.5639300318235
390,서울특별시 중구 남대문로1가,126.982862710392,37.5678610341137
391,서울특별시 중구 남대문로2가,126.982030616216,37.5636983086304
392,서울특별시 중구 남대문로3가,126.980319690106,37.5620113703841
393,서울특별시 중구 남대문로4가,126.975457960662,37.5601075547158
394,서울특별시 중구 남대문로5가,126.97429533532,37.5575773074594
395,서울특별시 중구 남산동1가,126.984580460713,37.5593342411289
396,서울특별시 중구 남산동2가,126.986396022059,37.5584190512113
397,서울특별시 중구 남산동3가,126.987762834453,37.5607185451526
398,서울특별시 중구 남창동,126.977559311953,37.5576969045759
399,서울특별시 중구 남학동,126.990814223458,37.5605530385661
400,서울특별시 중구 다동,126.981173875618,37.5678932127318
401,서울특별시 중구 만리동1가,126.967288060049,37.5561628100871
402,서울특별시 중구 만리동2가,126.963956968884,37.5545760844191
403,서울특별시 중구 명동1가,126.984638297227,37.5642861263306
404,서울특별시 중구 명동2가,126.98522714432,37.5628878550789
405,서울특별시 중구 무교동,126.978995985222,37.5681523321125
406,서울특별시 중구 무학동,127.015271168107,37.5643582177781
407,서울특별시 중구 묵정동,127.000371238419,37.5614543921107
408,서울특별시 중구 방산동,127.002956612022,37.5687055728614
409,서울특별시 중구 봉래동1가,126.972922937607,37.5595051345956
410,서울특별시 중구 봉래동2가,126.970968346946,37.556538587309
411,서울특별시 중구 북창동,126.978042381175,37.5622200000299
412,서울특별시 중구 산림동,126.995508543908,37.5677288451172
413,서울특별시 중구 삼각동,126.984225497316,37.5680810670242
414,서울특별시 중구 서소문동,126.97389954989,37.5631129454112
415,서울특별시 중구 소공동,126.97979400965,37.5638997702148
416,서울특별시 중구 수표동,126.989500354867,37.5674509569575
417,서울특별시 중구 수하동,126.984624102223,37.5672666194383
418,서울특별시 중구 순화동,126.970694369794,37.5625571795011
419,서울특별시 중구 신당동,127.013699579173,37.5613238543623
420,서울특별시 중구 쌍림동,127.004210503561,37.5635266097209
421,서울특별시 중구 예관동,126.998189014062,37.5642150321273
422,서울특별시 중구 예장동,126.990086044965,37.5552118678547
423,서울특별시 중구 오장동,127.000692708562,37.5649106130902
424,서울특별시 중구 을지로1가,126.980508795796,37.5660118254225
425,서울특별시 중구 을지로2가,126.984004114817,37.5658609834049
426,서울특별시 중구 을지로3가,126.992696980394,37.5664564985185
427,서울특별시 중구 을지로4가,126.998754909258,37.5664927576673
428,서울특별시 중구 을지로5가,127.002431326396,37.5666080666787
429,서울특별시 중구 을지로6가,127.00663305138,37.5677719920145
430,서울특별시 중구 을지로7가,127.009743356347,37.5661499837089
431,서울특별시 중구 의주로1가,126.968063019077,37.5647873639982
432,서울특별시 중구 의주로2가,126.969567667479,37.561054032064
433,서울특별시 중구 인현동1가,126.993729503193,37.5637139255338
434,서울특별시 중구 인현동2가,126.996124490655,37.5642041704529
435,서울특별시 중구 입정동,126.992728541874,37.5678115982333
436,서울특별시 중구 장교동,126.986865292475,37.5672452661542
437,서울특별시 중구 장충동1가,127.007325089464,37.560654080316
438,서울특별시 중구 장충동2가,127.000602078813,37.5550176670288
439,서울특별시 중구 저동1가,126.987789395082,37.5644126337617
440,서울특별시 중구 저동2가,126.989776983466,37.5642218113844
