id,name,phone,address,longitude,latitude
10405,서울가산동우체국,02-862-0004,서울특별시 금천구 남부순환로 1288 (가산동),126.893756,37.4784058
10408,서울가산디지털우체국,02-2626-9400,서울특별시 금천구 가산디지털2로 108 (가산동),126.880527,37.4778033
10429,서울가양1동우편취급국,02-3663-0004,서울 강서구 강서로 497(가양1동),126.84136514708257,37.56993428978367
10430,서울가양동우체국,02-2668-0100,서울 강서구 허준로 95-5(가양2동),126.85152330000005,37.5671634
5828987,서울가톨릭의대우편취급국,02-3478-0117,서울특별시 서초구 반포대로 222 서울성모병원별관1층(반포동),127.00586275297857,37.50239181369626
10087,서울갈현1동우편취급국,02-358-2234,서울특별시 은평구 갈현로 277(갈현동),126.9165972,37.62171416
10086,서울갈현동우체국,02-359-2005,서울특별시 은평구 서오릉로 190(갈현동),126.9125507,37.6136523
5828647,서울강북우체국,02-988-2197,서울시 강북구 솔매로50길 55,127.02843259023446,37.624030263249594
2395323,서울강일동우체국,02-3427-4564,서울특별시 강동구 아리수로91길 12(강일동),127.17344812604742,37.5646534633217
10187,서울개포1동우체국,02-575-0205,서울특별시 강남구 선릉로 36(개포동),127.0605218,37.48294228
10189,서울개포현대취급국,02-575-8340,서울특별시 강남구 개포로17길 6(개포동),127.04651538954931,37.478938606765496
10249,서울거여동우체국,02-402-2855,서울특별시 송파구 양산로 3(거여동),127.1425661,37.4895391
10344,서울건국대학교우체국,02-452-3260,서울특별시 광진구 능동로 120 (화양동) 건국대학교 학생회관 1층,127.07803743837587,37.541805775060766
10334,서울경안우편취급국,02-446-4496,서울특별시 광진구 자양로 242 (구의동),127.0888761,37.5479247
10157,서울고덕시영취급국,02-441-1186,서울특별시 강동구 고덕로61길 132(고덕동),127.1515350860901,37.56055276121993
276389,서울고척1동우편취급국,02-2619-3081,서울특별시 구로구 중앙로3길 53 (고척동),126.86281131674116,37.4969288478201
276417,서울고척2동우편취급국,02-2060-0636,서울특별시 구로구 경인로33길 96  (고척동),126.850553,37.5020535
269831,서울고척동우체국,02-2612-0009,서울특별시 구로구 중앙로 76 (고척동),126.8618048,37.5043902
10075,서울공덕2동우편취급국,02-715-0411,서울 마포구 마포대로14길 14-1(공덕동),126.9561298,37.5482605
10292,서울공릉2동취급국,02-972-3095,서울 노원구 공릉로 168(공릉2동),127.08005660000003,37.6249669
10293,서울공릉동우체국,02-972-9000,서울 노원구 동일로 988(공릉1동),127.07569739999997,37.61842439999999
10431,서울공항동우체국,02-2662-2005,서울 강서구 공항대로 41(공항동),126.81187560000001,37.5614846
10433,서울공항이주우편취급국,02-2664-0838,서울 강서구 방화대로7길 5(공항동),126.81586961274314,37.55623640280639
10289,서울과학기술대학교취급국,02-976-2005,서울 노원구 공릉로 232(공릉동),127.0793402,37.63068736
10381,서울관악삼성동우편취급국,02-883-0115,서울 관악구 호암로 526(신림동) 서울관악삼성동우편취급국,126.9317608,37.4644656
10383,서울관악신사동우편취급국,02-857-8778,서울 관악구 조원로 118(신림동) 서울관악신사동우편취급국,126.9156209,37.48490679
10029,서울관훈동우편취급국,02-737-0100,서울특별시 종로구 삼봉로 81 (수송동),126.98180179999997,37.5723555
10339,서울광나루우편취급국,02-454-0800,서울특별시 광진구 광장로 80 (광장동),127.10597660000007,37.547667
10241,서울교대역우편취급국,02-597-5356,서울특별시 서초구 반포대로28길 72 (서초3동),127.0123462,37.491617
270198,서울구로1동우체국,02-865-0004,서울특별시 구로구 구일로 64  (구로동),126.87409140793454,37.49176778174365
269193,서울구로4동우체국,02-863-0004,서울특별시 구로구 구로동로 130-2 (구로동),126.8843797,37.4902816
270260,서울구로5동우편취급국,02-852-3301,서울특별시 구로구 공원로 71  (구로동),126.88812659140168,37.5027543
269582,서울구로디지털단지우체국,02-853-0004,서울특별시 구로구 디지털로26길 144 (구로동),126.8984345,37.4832252
270217,서울구로역전우편취급국,02-2633-0208,서울특별시 구로구 경인로53길 15,126.8761182977551,37.50203147280825
10197,서울군인공제회취급국,02-2190-2727,서울특별시 강남구 남부순환로 2806(도곡동),127.05322215344245,37.48926788245595
270282,서울궁동우편취급국,02-2683-0040,서울특별시 구로구 부일로 951  (궁동),126.83299920000002,37.4933068
10404,서울금천우체국,02-861-4403,서울특별시 금천구 시흥대로 410 (독산동),126.8985119,37.4700294
10138,서울금호동우체국,02-2236-0020,서울특별시 성동구 금호로11길 2 (금호동2가),127.0196373,37.55479649999999
10384,서울낙성대우편취급국,02-839-0115,서울 관악구 낙성대역3길 17,126.9624527235,37.475932405
10385,서울난곡우체국,02-863-3415,서울 관악구 난곡로 275(신림동) 서울난곡우체국,126.91490479999993,37.4785031
10047,서울남가좌1동우편취급국,02-303-7500,서울시 서대문구 모래내로 143 (남가좌동),126.9172812,37.56954023
7540376,서울남부지방법원 출장소,02-2644-0551,서울시 양천구 신월로 386 (신정1동),126.86394465817581,37.52216452001999
10312,서울남영동우체국,02-793-2005,서울특별시 용산구 두텁바위로 6-1 (남영동),126.9726714,37.54500691
10372,서울남현동우편취급국,02-582-0990,서울 관악구 남부순환로272길 38(남현동) 서울남현동우편취급국,126.9782286,37.4748145
10034,서울내수동우편취급국,02-730-5497,서울특별시 종로구 새문안로3길 30 (내수동),126.97288412631985,37.57251082355604
10065,서울노고산동우편취급국,02-706-9566,서울시 마포구 신촌로20길 9(노고산동),126.93833462799151,37.55481055425159
10415,서울노량진1동우편취급국,02-826-2005,"서울특별시 동작구 장승배기로 136(노량진동, 일등속셈학원) 1층",126.9403488593,37.5096498114
10416,서울노량진2동우편취급국,02-812-4992,서울특별시 동작구 등용로14길 68 (노량진2동),126.93519500489356,37.51225599313259
10417,서울노량진우체국,02-812-9052,서울특별시 동작구 노량진로 224 (본동),126.95063438584441,37.5124513286543
10281,서울노원역취급국,02-952-0440,서울 노원구 노해로 492(상계6.7동) 프린스빌딩202호,127.06267270000001,37.6544018
10083,서울녹번동우편취급국,02-385-0004,서울특별시 은평구 통일로 684(녹번동),126.93370518154529,37.60748014736549
10165,서울논현2동취급국,02-549-4415,서울특별시 강남구 언주로146길 3 2층(논현동),127.03496311586912,37.51982304014877
10162,서울논현거평취급국,02-545-4707,서울특별시 강남구 봉은사로 129 지하1층(논현동),127.02815655581969,37.50593205531965
10164,서울논현동우체국,02-515-0411,서울특별시 강남구 학동로 212(논현동),127.0325306787,37.5140681066
10331,서울능동우편취급국,02-498-0004,서울특별시 광진구 면목로 17-1 (군자동),127.07557799999995,37.5558784
10005,서울다동우편취급국,02-776-3707,"서울특별시 중구 남대문로 117, 지하1층 (다동)",126.98230576441801,37.567899332448384
10098,서울답십리우체국,02-2247-2005,서울특별시 동대문구 사가정로 7 (답십리동),127.04898284252772,37.570562887969025
10351,서울당산2동취급국,02-2675-0115,서울특별시 영등포구 당산로 172-1  (당산동4가),126.8988448,37.5296157
10350,서울당산동우체국,02-2675-0140,서울특별시 영등포구 당산로 102  (당산동1가),126.8964399,37.5236295
10357,서울대림1동취급국,02-844-2850,서울특별시 영등포구 대림로 146  (대림동),126.90036913909873,37.49492925966125
10358,서울대림동우체국,02-843-0010,서울특별시 영등포구 대림로 85  (대림동),126.9046053,37.4896127
10137,서울대림아파트우편취급국,02-2294-2005,서울특별시 성동구 독서당로 434 (응봉동),127.03404613942564,37.553826311202584
10226,서울대법원우편취급국,02-3482-0191,서울특별시 서초구 서초대로 219 (서초동),127.00584420387417,37.49242995895855
10084,서울대조동우체국,02-387-2005,서울특별시 은평구 통일로71길 20(대조동),126.92668930000002,37.6128308
10196,서울대치4동취급국,02-3452-0612,"서울 강남구 도곡로 413(대치동,삼환쏘굿주상복합) 101호",127.05571970577742,37.497563842064714
10192,서울대치동아취급국,02-563-0004,서울특별시 강남구 역삼로71길 12(대치동),127.05451365753333,37.50265528963802
10194,서울대치우성취급국,02-561-0340,서울특별시 강남구 남부순환로 2917 2층(대치동),127.05915288161463,37.49289321728916
10037,서울대학교병원우체국,02-742-0569,서울특별시 종로구 대학로 101 (연건동),126.9990122440994,37.579559439452964
10371,서울대학교우체국,02-889-0205,서울 관악구 관악로 1 행정동 (신림동) 서울대학교우체국,126.95103370818174,37.45968349033324
10063,서울대흥동우편취급국,02-716-2005,서울특별시 마포구 백범로17길 3(대흥동 198-1),126.94364575903778,37.547360151508244
4968124,서울덕성여자대학교우편취급국,02-993-2005,서울시 도봉구 삼양로144길 33 서울덕성여자대학교,127.01668629923226,37.65186483686832
10190,서울도곡서린취급국,02-3463-0336,서울특별시 강남구 도곡로28길 8(도곡동),127.04211657102507,37.49211522974935
10191,서울도곡한신취급국,02-579-1242,"서울특별시 강남구 논현로38길 38-4, 2층(도곡동)",127.04480638274971,37.48531838925869
4968153,서울도봉1동우체국,02-954-1698,서울시 도봉구 도봉로 871,127.04543976629288,37.68216850197677
10060,서울도화동우편취급국,02-713-6600,서울특별시 마포구 삼개로 24 (용현빌딩 1층),126.94729606632874,37.53809956242097
10044,서울독립문우편취급국,02-312-0225,서울시 서대문구 독립문공원길 13 극동아파트 상가(현저동),126.95829214285277,37.571925509881574
10403,서울독산1동우편취급국,02-892-2406,서울특별시 금천구 범안로 1175,126.89343659999997,37.4666994
10204,서울돈암동우체국,02-923-0430,서울 성북구 보문로 178 (삼선동4가),127.01559019507962,37.59019526880601
10076,서울동교동우편취급국,02-335-1205,서울 마포구 신촌로4길 3(동교동),126.9287371,37.5576453
10400,서울동구로우체국,02-857-2004,서울특별시 구로구 구로중앙로18길 5 (구로동),126.8896575,37.4948935
8263163,서울동부지방법원우체국,02-2138-8741,"서울특별시 송파구 법원로 101 (문정동), 민원동 1층",127.1197536237,37.4834930115
10202,서울동소문동우체국,02-741-0204,서울 성북구 성북로2길 31 (동소문동1가),127.0073815,37.5896279
1988644,서울동작약수우편취급국,02-812-1350,서울특별시 동작구 장승배기로 6 (상도동),126.94403943389898,37.49939079517807
10153,서울둔촌2동취급국,02-479-1717,서울특별시 강동구 양재대로 102길11(둔촌동),127.13908153399089,37.53260540167024
10426,서울등촌동우체국,02-2658-2004,서울 강서구 화곡로63길 90(등촌3동),126.84816790000002,37.5587735
10141,서울뚝섬우체국,02-464-2005,서울특별시 성동구 뚝섬로3길 14(성수동1가),127.04954084193963,37.54142336908318
10428,서울마곡동우편취급국,02-3662-0373,서울 강서구 마곡서로 205-21(마곡동),126.82320564879717,37.57249075623303
10135,서울마장동우체국,02-2299-2005,서울특별시 성동구 고산자로 352 (마장동),127.0381544,37.5708313
10250,서울마천동우체국,02-408-4004,서울특별시 송파구 거마로20길 34(마천1동),127.1498351,37.4963965
10121,서울망우1동우체국,02-496-2005,서울시 중랑구 망우로 447 (망우동),127.1016432,37.6003717
10067,서울망원동우체국,02-337-0004,서울 마포구 월드컵로 111(망원동),126.9077729,37.5581523
10116,서울면목2동우편취급국,02-491-0004,서울시 중랑구 중랑천로 64 (면목동),127.0732874,37.5909957
10117,서울면목동우체국,02-432-2005,서울시 중랑구 면목로 344 (면목동),127.0887682,37.58253506
10155,서울명일동우체국,02-3427-2001,서울특별시 강동구 구천면로 424-9(명일동),127.14600544973153,37.54992325630689
10154,서울명일삼익취급국,02-3428-0004,서울특별시 강동구 천중로51길 102(명일동),127.1451999446555,37.54537420924144
10156,서울명일현대취급국,02-442-0205,서울특별시 강동구 동남로71길 23(명일동),127.15471123470817,37.551570005966646
10050,서울모래내우체국,02-373-2005,서울 서대문구 거북골로 160 (북가좌동),126.9123734,37.575985
10444,서울목2동우편취급국,02-2647-9494,서울특별시 양천구 목동중앙본로 60 (목동),126.86911495603303,37.54125716085053
10443,서울목동대림우편취급국,02-2644-2008,서울특별시 양천구 오목로56길 10 (목동),126.87369780881053,37.52369263994028
10445,서울목동동신우편취급국,02-2644-0338,서울특별시 양천구 목동중앙북로1길 46 (목동),126.8649026004,37.550503869
10198,서울무역센터우체국,02-551-1607,"서울특별시 강남구 영동대로 513, B1층(삼성동, 코엑스몰)",127.05899685442864,37.51183237257912
10236,서울무지개아파트우편취급국,02-581-0054,서울특별시 서초구 효령로77길 34,127.0288483443,37.4919944254
10115,서울묵동우체국,02-971-0100,서울시 중랑구 동일로 895 (묵동),127.0774299,37.6103359
10359,서울문래동우체국,02-2676-0340,서울특별시 영등포구 도림로 429  (문래동2가),126.8951253,37.5138803
10360,서울문래현대A취급국,02-2672-0071,서울특별시 영등포구 문래로4길 4  (문래동6가),126.88350395714724,37.520314516960056
10262,서울문정건영우편취급국,02-404-5009,서울특별시 송파구 새말로 103(문정동),127.1256807,37.48285289
10264,서울문정동우체국,02-448-0205,서울특별시 송파구 중대로 20(문정2동),127.1113982,37.4900267
10263,서울문정로데오우편취급국,02-409-0203,서울특별시 송파구 동남로4길 10(문정1동) 정락신협 1층,127.1238897,37.4891187
10043,서울미근동우편취급국,02-365-0315,서울시 서대문구 서소문로 21 충정타워 지하1층(충현동 464),126.9665533,37.56250511
10180,서울미성취급국,02-549-0205,서울특별시 강남구 압구정로 134 110호(신사동),127.0234391,37.5243228
10231,서울반포1동우편취급국,02-3443-3659,서울특별시 서초구 주흥1길 22 (반포동),127.01962884053672,37.50384274947235
10230,서울반포4동우편취급국,02-3478-1500,서울특별시 서초구 서래로10길 1 (반포4동),126.99924650000002,37.4993324
10229,서울반포우체국,02-533-0014,서울특별시 서초구 신반포로19길 40 (반포동),126.99471112209016,37.50454206628396
10227,서울반포주공우편취급국,02-534-0016,서울특별시 서초구 서초중앙로 224 (반포동),127.01218580660702,37.50164375263314
10434,서울발산동우체국,02-2663-2530,서울 강서구 강서로 283(내발산동),126.83600569999998,37.5510431
10234,서울방배1동우편취급국,02-581-2004,서울특별시 서초구 방배로13길 18 (방배1동),126.99527669999997,37.4830983
10232,서울방배2동우편취급국,02-521-3874,서울특별시 서초구 방배천로2길 39-15  (방배동),126.98459503558194,37.47714215691575
10235,서울방배3동우편취급국,02-586-3060,서울특별시 서초구 방배로6길 10-21 평산빌딩 102호(방배3동),127.0007054753,37.4783134299
10233,서울방배동우체국,02-593-0004,서울특별시 서초구 방배로 238 (방배동),126.9897926,37.494342
10248,서울방이동우체국,02-415-8295,서울특별시 송파구 오금로 187(방이동),127.115153074264,37.5089662636381
4976612,서울방학2동우편취급국,02-3492-3039,서울시 도봉구 도당로13길 29-14,127.03414720129969,37.665614561963956
4976465,서울방학동우체국,02-956-0100,서울시 도봉구 도봉로 686,127.04327792420547,37.66564760449125
10435,서울방화동우체국,02-2661-2002,서울 강서구 금낭화로26길 22(방화3동),126.81496160000006,37.57972
5828672,서울번2동우체국,02-981-0532,서울시 강북구 오현로35길 65,127.03787932889598,37.6318085282979
5828678,서울번3동우체국,02-984-0177,서울시 강북구 한천로105길 27,127.04623628577664,37.625714881721954
10224,서울법원청사우체국,02-537-7073,"서울특별시 서초구 서초중앙로 157 (서초동, 서울중앙지방법원)",127.01201762090147,37.49648039111842
10316,서울보광동우체국,02-793-0205,서울특별시 용산구 보광로 25 (보광동),127.0001728,37.526532
10375,서울보라매동우편취급국,02-835-0488,"서울 관악구 보라매로3길 29(봉천동, 해태보라매타워 2층) 서울보라매동우편취급국",126.9250641,37.491139
10373,서울봉천동우체국,02-878-2005,서울 관악구 관악로 249-1(봉천동) 서울봉천동우체국,126.9567311,37.4866265
10378,서울봉천역전우편취급국,02-871-0508,서울 관악구 남부순환로 1722(봉천동) 서울봉천역전우편취급국,126.9412435,37.4821925
4968066,서울북부지방법원우체국,02-972-0100,서울시 도봉구 마들로 749,127.0470074458496,37.67741297333228
10094,서울불광2동우편취급국,02-382-2205,서울특별시 은평구 통일로80길 15(불광동),126.92215434847946,37.620274300000005
10422,서울사당5동우편취급국,02-522-3720,서울특별시 동작구 사당로 204 (사당동),126.9706464,37.4845487
10419,서울사당동우체국,02-583-2005,서울특별시 동작구 동작대로 75 (사당동),126.98160247301632,37.483198122334926
1988637,서울사당우성우편취급국,02-596-0755,서울특별시 동작구 동작대로29길 77 (사당동),126.97919595664984,37.488777802881245
5828813,서울삼각산동우편취급국,02-945-8423,서울시 강북구 삼양로19길 59 대선빌딩 101호,127.01936825929101,37.61573940776988
10455,서울삼보우편취급국,02-2691-0686,서울특별시 양천구 지양로 46-1 (신월동),126.8352864,37.5202028
10200,서울삼성1동취급국,02-552-2006,서울특별시 강남구 영동대로96길 37 203호(삼성동),127.0655145,37.5116488
10199,서울삼성2동취급국,02-567-3800,서울특별시 강남구 삼성로107길 5(삼성동),127.0534577099952,37.51144263997178
10176,서울삼성동우체국,02-562-0208,서울특별시 강남구 선릉로 572(삼성동),127.0444026,37.5094908
5828736,서울삼양동우체국,02-981-0110,서울시 강북구 삼양로 229,127.01836446967671,37.62387368596776
10261,서울삼전동우체국,02-416-0004,서울특별시 송파구 백제고분로 256(삼전동),127.0950177,37.50223822
10260,서울삼전서호우편취급국,02-422-6465,서울특별시 송파구 삼전로12길 10(삼전동) 경림빌딩 1층 01호,127.09111559999996,37.5064178
10027,서울삼청동우체국,02-736-3005,서울특별시 종로구 북촌로 112 (삼청동),126.98508894868601,37.586151521366055
10296,서울상계10동우체국,02-932-0101,서울 노원구 노원로 510(상계10동),127.06254139999998,37.6609119
10278,서울상계1동우체국,02-934-7063,서울 노원구 동일로 1632(상계1동),127.0557567,37.6740925
10295,서울상계3동우체국,02-936-2005,서울 노원구 덕릉로113길 18(상계3동),127.07702169999993,37.6662641
10279,서울상계5동취급국,02-933-8765,서울시 노원구 한글비석로31길 19(상계5동),127.06973240000002,37.6608629
10297,서울상계6동우체국,02-937-0100,서울 노원구 노해로 448(상계6동),127.0578674,37.6534007
10282,서울상계8동취급국,02-934-2115,서울 노원구 한글비석로 571 주공10단지 복합상가 203(동일초교앞),127.05458361704133,37.66407520798633
10290,서울상계미도취급국,02-937-2015,"서울 노원구 덕릉로 459-37 가동(상계6,7동) 상계주공 1단지A상가 127",127.05942646702357,37.64690465156574
10280,서울상계한양취급국,02-938-2105,서울 노원구 동일로216길 92(상계7동),127.06716406979983,37.65141442575437
10413,서울상도동우체국,02-814-5634,서울특별시 동작구 상도로 236 (상도동),126.9448263,37.5049781
10171,서울상록회관우체국,02-567-2974,서울특별시 강남구 언주로 508 1F(역삼동),127.0429350232788,37.503862191546375
10119,서울상봉1동우편취급국,02-493-2003,서울시 중랑구 상봉중앙로1길 12 (상봉동),127.08746726627043,37.59955114783132
10071,서울상암동우편취급국,02-304-3984,서울특별시 마포구 월드컵북로 352(상암동 115-1),126.89318346716472,37.57694643739186
433462,서울상암디지털우체국,02-303-1841,서울시 마포구 상암산로1길 75(상암동),126.88325416261295,37.58056035944347
10158,서울상일동우체국,02-426-2505,서울특별시 강동구 상일로 9(상일동),127.17312639080734,37.547907400000014
10077,서울서교동우체국,02-332-0288,서울 마포구 양화로 62(서교동),126.9156316,37.5503335
10072,서울서부지방법원우체국,02-711-4220,서울 마포구 마포대로 174(공덕동),126.9557172,37.54955994
10238,서울서초1동우체국,02-583-0205,서울특별시 서초구 효령로60길 13 (서초동),127.0187403,37.4849189
10237,서울서초2동우편취급국,02-3473-5264,서울특별시 서초구 서운로 19 (서초2동),127.02928181974334,37.48553857884118
10240,서울서초3동우체국,02-581-0004,서울특별시 서초구 반포대로 99 (서초3동),127.0086433106742,37.489067554768575
10239,서울서초구진우편취급국,02-597-8774,서울특별시 서초구 효령로 224 (서초3동),127.00851428895498,37.48332412296574
3234314,서울서초우체국 서울가정행정법원 출장소,02-529-1269,서울특별시 서초구 강남대로 193 (양재동),127.03611796801453,37.48206200259823
10214,서울석관1동우편취급국,02-957-2005,서울 성북구 한천로 584 (석관동),127.0621312,37.61159252
10213,서울석관동우체국,02-915-6800,서울 성북구 화랑로 203 (장위동),127.0524141,37.6087394
8324229,서울성내1동취급국,02-6487-2001,서울특별시 강동구 성내로 67(성내동),127.127652 ,37.528163
10150,서울성내동우체국,02-470-1141,서울특별시 강동구 양재대로 1309(성내동),127.13426800358309,37.523429770221696
10136,서울성동우체국,02-2292-0014,서울특별시 성동구 왕십리로 303 (행당동),127.03469330000007,37.5608503
10201,서울성북2동우편취급국,02-741-0086,서울 성북구 성북로 59 (성북동 133-56) 1층,126.9999027,37.5930431
10069,서울성산2동우체국,02-306-2006,서울 마포구 월드컵북로 227(성산동),126.9031808,37.56940204
10068,서울성산동우체국,02-333-6117,서울 마포구 월드컵북로 112(성산동),126.9139901,37.56315783
10070,서울성산유원우편취급국,02-303-3791,서울 마포구 월드컵북로26길 17(성산동),126.9111556,37.5673646
10343,서울성수노룬산우편취급국,02-498-3440,서울특별시 광진구 아차산로30길 25 (자양동),127.0673931,37.5395061
10143,서울성수아파트우편취급국,02-462-5050,서울특별시 성동구 아차산로7길 28 (성수동2가),127.05546279999998,37.547517
10019,서울세검정우체국,02-379-0141,서울특별시 종로구 세검정로 258 (신영동),126.96129989999997,37.6013634
10001,서울소공동우체국,02-757-2660,"서울특별시 중구 남대문로1길 34, 1층 (북창동)",126.9775329,37.5625356
5828777,서울송천동우체국,02-982-0114,서울시 강북구 도봉로 71,127.02956651391939,37.61549582839675
10259,서울송파1동우체국,02-422-0004,서울특별시 송파구 백제고분로42길 5(송파1동) 여성문화회관 1층,127.1097682,37.5058452
10258,서울송파한양우편취급국,02-2202-0004,서울특별시 송파구 송이로 26(송파동),127.1163973,37.5027295
10277,서울수락산우체국,02-933-6508,서울 노원구 동일로 1693-6(상계1동),127.054805,37.6796256
10091,서울수색우체국,02-302-0205,서울특별시 은평구 수색로 248(수색동),126.8965986454384,37.58171670570694
10183,서울수서동우체국,02-451-0009,서울특별시 강남구 광평로 303(수서동),127.10498780148012,37.488644601783854
5828799,서울수유3동우체국,02-994-2007,서울시 강북구 도봉로 383,127.02865668582663,37.64122822607408
5828791,서울수유동우체국,02-903-0031,서울시 강북구 삼양로 468,127.01596750466321,37.64494268081631
10310,서울숙명여자대학교우체국,02-713-0205,서울특별시 용산구 청파로47길 100 (청파동2가),126.9650593,37.54556409
10033,서울숭인동우체국,02-745-0917,서울특별시 종로구 지봉로 88 (숭인동),127.01555159999998,37.5779737
10108,서울시립대학교취급국,02-6490-2960,서울특별시 동대문구 서울시립대로 163 (전농동),127.06004833295742,37.58364228034213
